Date,Value,Ratio,HALF_YEAR
2012/5/17,1304.859985,210.0141586,258.7968441
2012/5/18,1295.219971,208.4626209,258.7968441
2012/5/21,1315.98999,211.8055069,258.7968441
2012/5/22,1316.630005,211.9085158,258.7968441
2012/5/23,1318.859985,212.2674258,258.7968441
2012/5/24,1320.680054,212.5603617,258.7968441
2012/5/25,1317.819946,212.100034,258.7968441
2012/5/29,1332.420044,214.4498856,258.7968441
2012/5/30,1313.319946,211.3757695,258.7968441
2012/5/31,1310.329956,210.8945376,258.7968441
2012/6/1,1278.040039,205.6975511,258.7968441
2012/6/4,1278.180054,205.7200862,258.7968441
2012/6/5,1285.5,206.8982144,258.7968441
2012/6/6,1315.130005,211.6670943,258.7968441
2012/6/7,1314.98999,211.6445592,258.7968441
2012/6/8,1325.660034,213.3618778,258.7968441
2012/6/11,1308.930054,210.6692267,258.7968441
2012/6/12,1324.180054,213.1236785,258.7968441
2012/6/13,1314.880005,211.6268574,258.7968441
2012/6/14,1329.099976,213.9155284,258.7968441
2012/6/15,1342.839966,216.1269476,258.7968441
2012/6/18,1344.780029,216.4391962,258.7968441
2012/6/19,1357.97998,218.5636974,258.7968441
2012/6/20,1355.689941,218.195121,258.7968441
2012/6/21,1325.51001,213.3377318,258.7968441
2012/6/22,1335.02002,214.8683456,258.7968441
2012/6/25,1313.719971,211.4401526,258.7968441
2012/6/26,1319.98999,212.4492975,258.7968441
2012/6/27,1331.849976,214.3581345,258.7968441
2012/6/28,1329.040039,213.9058817,258.7968441
2012/6/29,1362.160034,219.2364673,258.7968441
2012/7/2,1365.51001,219.7756381,258.7968441
2012/7/3,1374.02002,221.1453043,258.7968441
2012/7/5,1367.579956,220.1087911,258.7968441
2012/7/6,1354.680054,218.032582,258.7968441
2012/7/9,1352.459961,217.6752633,258.7968441
2012/7/10,1341.469971,215.9064501,258.7968441
2012/7/11,1341.449951,215.9032279,258.7968441
2012/7/12,1334.76001,214.8264976,258.7968441
2012/7/13,1356.780029,218.3705681,258.7968441
2012/7/16,1353.640015,217.8651902,258.7968441
2012/7/17,1363.670044,219.4794999,258.7968441
2012/7/18,1372.780029,220.9457306,258.7968441
2012/7/19,1376.51001,221.5460623,258.7968441
2012/7/20,1362.660034,219.3169411,258.7968441
2012/7/23,1350.52002,217.3630343,258.7968441
2012/7/24,1338.310059,215.3978697,258.7968441
2012/7/25,1337.890015,215.3302646,258.7968441
2012/7/26,1360.02002,218.8920371,258.7968441
2012/7/27,1385.969971,223.0686209,258.7968441
2012/7/30,1385.300049,222.9607985,258.7968441
2012/7/31,1379.319946,221.998315,258.7968441
2012/8/1,1375.319946,221.3545243,258.7968441
2012/8/2,1365,219.6935532,258.7968441
2012/8/3,1390.98999,223.8765812,258.7968441
2012/8/6,1394.22998,224.39805,258.7968441
2012/8/7,1401.349976,225.5439967,258.7968441
2012/8/8,1402.219971,225.6840203,258.7968441
2012/8/9,1402.800049,225.7773825,258.7968441
2012/8/10,1405.869995,226.2714832,258.7968441
2012/8/13,1404.109985,225.9882137,258.7968441
2012/8/14,1403.930054,225.9592542,258.7968441
2012/8/15,1405.530029,226.2167664,258.7968441
2012/8/16,1415.51001,227.823021,258.7968441
2012/8/17,1418.160034,228.2495362,258.7968441
2012/8/20,1418.130005,228.2447031,258.7968441
2012/8/21,1413.170044,227.4464089,258.7968441
2012/8/22,1413.48999,227.4979035,258.7968441
2012/8/23,1402.079956,225.6614853,258.7968441
2012/8/24,1411.130005,227.1180694,258.7968441
2012/8/27,1410.439941,227.0070053,258.7968441
2012/8/28,1409.300049,226.8235423,258.7968441
2012/8/29,1410.48999,227.0150605,258.7968441
2012/8/30,1399.47998,225.2430252,258.7968441
2012/8/31,1406.579956,226.3857497,258.7968441
2012/9/4,1404.939941,226.1217931,258.7968441
2012/9/5,1403.439941,225.8803717,258.7968441
2012/9/6,1432.119995,230.4963592,258.7968441
2012/9/7,1437.920044,231.4298635,258.7968441
2012/9/10,1429.079956,230.007072,258.7968441
2012/9/11,1433.560059,230.7281341,258.7968441
2012/9/12,1436.560059,231.2109771,258.7968441
2012/9/13,1459.98999,234.9819696,258.7968441
2012/9/14,1465.77002,235.9122519,258.7968441
2012/9/17,1461.189941,235.1750989,258.7968441
2012/9/18,1459.319946,234.8741276,258.7968441
2012/9/19,1461.050049,235.1525836,258.7968441
2012/9/20,1460.26001,235.0254287,258.7968441
2012/9/21,1460.150024,235.0077267,258.7968441
2012/9/24,1456.890015,234.4830359,258.7968441
2012/9/25,1441.589966,232.0205288,258.7968441
2012/9/26,1433.319946,230.6894885,258.7968441
2012/9/27,1447.150024,232.9154071,258.7968441
2012/9/28,1440.670044,231.8724695,258.7968441
2012/10/1,1444.48999,232.4872809,258.7968441
2012/10/2,1445.75,232.6900766,258.7968441
2012/10/3,1450.98999,233.5334407,258.7968441
2012/10/4,1461.400024,235.2089113,258.7968441
2012/10/5,1460.930054,235.1332707,258.7968441
2012/10/8,1455.880005,234.3204771,258.7968441
2012/10/9,1441.47998,232.0028268,258.7968441
2012/10/10,1432.560059,230.5671865,258.7968441
2012/10/11,1432.839966,230.6122368,258.7968441
2012/10/12,1428.589966,229.9282093,258.7968441
2012/10/15,1440.130005,231.7855515,258.7968441
2012/10/16,1454.920044,234.1659737,258.7968441
2012/10/17,1460.910034,235.1300485,258.7968441
2012/10/18,1457.339966,234.5554544,258.7968441
2012/10/19,1433.189941,230.6685645,258.7968441
2012/10/22,1433.819946,230.7699623,258.7968441
2012/10/23,1413.109985,227.4367426,258.7968441
2012/10/24,1408.75,226.7350132,258.7968441
2012/10/25,1412.969971,227.4142077,258.7968441
2012/10/26,1411.939941,227.2484268,258.7968441
2012/10/31,1412.160034,227.2838502,258.7968441
2012/11/1,1427.589966,229.7672616,261.6245814
2012/11/2,1414.199951,227.6121701,259.1706856
2012/11/5,1417.26001,228.1046794,259.7314815
2012/11/6,1428.390015,229.8960276,261.7712009
2012/11/7,1394.530029,224.4463422,255.5659145
2012/11/8,1377.51001,221.70701,252.4467728
2012/11/9,1379.849976,222.083622,252.8756023
2012/11/12,1380.030029,222.1126011,252.9085993
2012/11/13,1374.530029,221.227389,251.9006522
2012/11/14,1355.48999,218.1629393,248.4113154
2012/11/15,1353.329956,217.8152869,248.0154608
2012/11/16,1359.880005,218.869502,249.2158432
2012/11/19,1386.890015,223.2166998,254.1657817
2012/11/20,1387.810059,223.3647788,254.3343918
2012/11/21,1391.030029,223.8830254,254.9244936
2012/11/23,1409.150024,226.7993961,258.2452203
2012/11/26,1406.290039,226.3390883,257.7210905
2012/11/27,1398.939941,225.1561072,256.3740887
2012/11/28,1409.930054,226.9249401,258.388171
2012/11/29,1415.949951,227.8938285,259.4913961
2012/11/30,1416.180054,227.930863,259.5335654
2012/12/3,1409.459961,226.8492798,258.3020203
2012/12/4,1407.050049,226.4614101,257.8603723
2012/12/5,1409.280029,226.8203201,258.2690454
2012/12/6,1413.939941,227.5703221,259.1230354
2012/12/7,1418.069946,228.2350367,259.8799129
2012/12/10,1418.550049,228.3123082,259.9678981
2012/12/11,1427.839966,229.8074985,261.6703972
2012/12/12,1428.47998,229.9105073,261.7876882
2012/12/13,1419.449951,228.4571453,260.132817
2012/12/14,1413.579956,227.5123833,259.0570634
2012/12/17,1430.359985,230.2130897,262.1322237
2012/12/18,1446.790039,232.8574684,265.1432466
2012/12/19,1435.810059,231.0902663,263.1310213
2012/12/20,1443.689941,232.3585149,264.575113
2012/12/21,1430.150024,230.179297,262.0937456
2012/12/24,1426.660034,229.6175912,261.4541592
2012/12/26,1419.829956,228.5183062,260.2024579
2012/12/27,1418.099976,228.23987,259.8854163
2012/12/28,1402.430054,225.7178327,257.0136976
2012/12/31,1426.189941,229.5419309,261.3680085
2013/1/2,1462.420044,235.3730811,268.00765
2013/1/3,1459.369995,234.8821829,267.4486885
2013/1/4,1466.469971,236.0249074,268.7498522
2013/1/7,1461.890015,235.2877742,267.9105152
2013/1/8,1457.150024,234.5248837,267.0418497
2013/1/9,1461.02002,235.1477505,267.7510772
2013/1/10,1472.119995,236.9342655,269.7852932
2013/1/11,1472.050049,236.9230079,269.7724747
2013/1/14,1470.680054,236.7025104,269.5214051
2013/1/15,1472.339966,236.9696693,269.8256058
2013/1/16,1472.630005,237.0163504,269.8787592
2013/1/17,1480.939941,238.3538152,271.4016639
2013/1/18,1485.97998,239.1649976,272.3253172
2013/1/22,1492.560059,240.2240459,273.5312029
2013/1/23,1494.810059,240.5861782,273.943545
2013/1/24,1494.819946,240.5877695,273.9453569
2013/1/25,1502.959961,241.8978858,275.4371214
2013/1/28,1500.180054,241.4504663,274.927667
2013/1/29,1507.839966,242.6833112,276.3314463
2013/1/30,1501.959961,241.7369381,275.2538583
2013/1/31,1498.109985,241.1172935,274.5482997
2013/2/1,1513.170044,243.5411747,277.308253
2013/2/4,1495.709961,240.7310153,274.1084638
2013/2/5,1511.290039,243.2385923,276.9637174
2013/2/6,1512.119995,243.3721718,277.1158177
2013/2/7,1509.390015,242.9327879,276.6155131
2013/2/8,1517.930054,244.3072872,278.1805872
2013/2/11,1517.01001,244.1592083,278.0119771
2013/2/12,1519.430054,244.5487087,278.4554819
2013/2/13,1520.329956,244.6935458,278.6204007
2013/2/14,1521.380005,244.8625487,278.812836
2013/2/15,1519.790039,244.6066474,278.5214539
2013/2/19,1530.939941,246.4011981,280.5648196
2013/2/20,1511.949951,243.3448036,277.0846549
2013/2/21,1502.420044,241.8109874,275.3381745
2013/2/22,1515.599976,243.9322666,277.7535699
2013/2/25,1487.849976,239.4659691,272.6680185
2013/2/26,1496.939941,240.9289777,274.3338738
2013/2/27,1515.98999,243.9950385,277.825045
2013/2/28,1514.680054,243.7842073,277.5849821
2013/3/1,1518.199951,244.3507265,278.2300494
2013/3/4,1525.199951,245.4773601,279.5128912
2013/3/5,1539.790039,247.8256006,282.1867161
2013/3/6,1541.459961,248.0943706,282.4927512
2013/3/7,1544.26001,248.545032,283.0058969
2013/3/8,1551.180054,249.6587968,284.2740857
2013/3/11,1556.219971,250.4699597,285.1977166
2013/3/12,1552.47998,249.8680169,284.5123142
2013/3/13,1554.52002,250.1963565,284.8861783
2013/3/14,1563.22998,251.5982042,286.4823927
2013/3/15,1560.699951,251.191002,286.0187317
2013/3/18,1552.099976,249.8068561,284.4426735
2013/3/19,1548.339966,249.2016913,283.7536024
2013/3/20,1558.709961,250.8707177,285.6540399
2013/3/21,1545.800049,248.7928976,283.2881293
2013/3/22,1556.890015,250.5778017,285.320511
2013/3/25,1551.689941,249.740862,284.3675292
2013/3/26,1563.77002,251.6851224,286.5813621
2013/3/27,1562.849976,251.5370435,286.412752
2013/3/28,1569.189941,252.557446,287.5746337
2013/4/1,1562.170044,251.42761,286.2881455
2013/4/2,1570.25,252.72806,287.7689034
2013/4/3,1553.689941,250.0627573,284.7340554
2013/4/4,1559.97998,251.0751243,285.8867876
2013/4/5,1553.280029,249.9967829,284.6589337
2013/4/8,1563.069946,251.5724471,286.4530643
2013/4/9,1568.609985,252.4641034,287.4683491
2013/4/10,1587.72998,255.5414218,290.9723389
2013/4/11,1593.369995,256.449169,292.0059457
2013/4/12,1588.849976,255.7216826,291.1775929
2013/4/15,1552.359985,249.848704,284.4903236
2013/4/16,1574.569946,253.4233452,288.5605901
2013/4/17,1552.01001,249.7923763,284.426186
2013/4/18,1541.609985,248.1185166,282.5202451
2013/4/19,1555.25,250.3138451,285.0199567
2013/4/22,1562.5,251.4807156,286.3486143
2013/4/23,1578.780029,254.1009482,289.3321431
2013/4/24,1578.790039,254.1025593,289.3339775
2013/4/25,1585.160034,255.127795,290.5013626
2013/4/26,1582.23999,254.6578208,289.9662263
2013/4/29,1593.609985,256.4877949,292.049927
2013/4/30,1597.569946,257.1251413,292.7756417
2013/5/1,1582.699951,254.7318504,292.7756417
2013/5/2,1597.589966,257.1283635,292.7756417
2013/5/3,1614.420044,259.8371251,292.7756417
2013/5/6,1617.5,260.3328368,292.7756417
2013/5/7,1625.959961,261.6944477,292.7756417
2013/5/8,1632.689941,262.7776223,292.7756417
2013/5/9,1626.670044,261.8087339,292.7756417
2013/5/10,1633.699951,262.940181,292.7756417
2013/5/13,1633.77002,262.9514584,292.7756417
2013/5/14,1650.339966,265.6183524,292.7756417
2013/5/15,1658.780029,266.9767608,292.7756417
2013/5/16,1650.469971,265.6392764,292.7756417
2013/5/17,1667.469971,268.3753866,292.7756417
2013/5/20,1666.290039,268.1854793,292.7756417
2013/5/21,1669.160034,268.6473983,292.7756417
2013/5/22,1655.349976,266.4247018,292.7756417
2013/5/23,1650.51001,265.6457206,292.7756417
2013/5/24,1649.599976,265.4992528,292.7756417
2013/5/28,1660.060059,267.1827786,292.7756417
2013/5/29,1648.359985,265.2996791,292.7756417
2013/5/30,1654.410034,266.2734204,292.7756417
2013/5/31,1630.73999,262.4637822,292.7756417
2013/6/3,1640.420044,264.0217642,292.7756417
2013/6/4,1631.380005,262.5667911,292.7756417
2013/6/5,1608.900024,258.9486908,292.7756417
2013/6/6,1622.560059,261.1472415,292.7756417
2013/6/7,1643.380005,264.498163,292.7756417
2013/6/10,1642.810059,264.4064315,292.7756417
2013/6/11,1626.130005,261.7218159,292.7756417
2013/6/12,1612.52002,259.5313207,292.7756417
2013/6/13,1636.359985,263.3683072,292.7756417
2013/6/14,1626.72998,261.8183805,292.7756417
2013/6/17,1639.040039,263.7996557,292.7756417
2013/6/18,1651.810059,265.8549605,292.7756417
2013/6/19,1628.930054,262.1724772,292.7756417
2013/6/20,1588.189941,255.6154515,292.7756417
2013/6/21,1592.430054,256.2978877,292.7756417
2013/6/24,1573.089966,253.1851459,292.7756417
2013/6/25,1588.030029,255.589714,292.7756417
2013/6/26,1603.26001,258.0409438,292.7756417
2013/6/27,1613.199951,259.640754,292.7756417
2013/6/28,1606.280029,258.5270088,292.7756417
2013/7/1,1614.959961,259.9240235,292.7756417
2013/7/2,1614.079956,259.7823888,292.7756417
2013/7/3,1615.410034,259.9964617,292.7756417
2013/7/5,1631.890015,262.648876,292.7756417
2013/7/8,1640.459961,264.0281888,292.7756417
2013/7/9,1652.319946,265.9370256,292.7756417
2013/7/10,1652.619995,265.9853178,292.7756417
2013/7/11,1675.02002,269.5905493,292.7756417
2013/7/12,1680.189941,270.422636,292.7756417
2013/7/15,1682.5,270.7944346,292.7756417
2013/7/16,1676.26001,269.7901228,292.7756417
2013/7/17,1680.910034,270.5385333,292.7756417
2013/7/18,1689.369995,271.9001442,292.7756417
2013/7/19,1692.089966,272.3379172,292.7756417
2013/7/22,1695.530029,272.8915872,292.7756417
2013/7/23,1692.390015,272.3862093,292.7756417
2013/7/24,1685.939941,271.348085,292.7756417
2013/7/25,1690.25,272.0417789,292.7756417
2013/7/26,1691.650024,272.2671095,292.7756417
2013/7/29,1685.329956,271.2499094,292.7756417
2013/7/30,1685.959961,271.3513072,292.7756417
2013/7/31,1685.72998,271.3142923,292.7756417
2013/8/1,1706.869995,274.7167282,292.7756417
2013/8/2,1709.670044,275.1673895,292.7756417
2013/8/5,1707.140015,274.7601873,292.7756417
2013/8/6,1697.369995,273.1877255,292.7756417
2013/8/7,1690.910034,272.1480099,292.7756417
2013/8/8,1697.47998,273.2054273,292.7756417
2013/8/9,1691.420044,272.2300948,292.7756417
2013/8/12,1689.469971,271.9162351,292.7756417
2013/8/13,1694.160034,272.6710898,292.7756417
2013/8/14,1685.390015,271.2595757,292.7756417
2013/8/15,1661.319946,267.3855545,292.7756417
2013/8/16,1655.829956,266.5019535,292.7756417
2013/8/19,1646.060059,264.9295114,292.7756417
2013/8/20,1652.349976,265.9418588,292.7756417
2013/8/21,1642.800049,264.4048205,292.7756417
2013/8/22,1656.959961,266.6838251,292.7756417
2013/8/23,1663.5,267.7364291,292.7756417
2013/8/26,1656.780029,266.6548655,292.7756417
2013/8/27,1630.47998,262.4219342,292.7756417
2013/8/28,1634.959961,263.1429767,292.7756417
2013/8/29,1638.170044,263.659632,292.7756417
2013/8/30,1632.969971,262.8226924,292.7756417
2013/9/3,1639.77002,263.9171444,292.7756417
2013/9/4,1653.079956,266.0593474,292.7756417
2013/9/5,1655.079956,266.3812427,292.7756417
2013/9/6,1655.170044,266.3957422,292.7756417
2013/9/9,1671.709961,269.0578031,292.7756417
2013/9/10,1683.98999,271.034245,292.7756417
2013/9/11,1689.130005,271.8615184,292.7756417
2013/9/12,1683.420044,270.9425135,292.7756417
2013/9/13,1687.98999,271.6780356,292.7756417
2013/9/16,1697.599976,273.2247404,292.7756417
2013/9/17,1704.76001,274.3771311,292.7756417
2013/9/18,1725.52002,277.7184061,292.7756417
2013/9/19,1722.339966,277.2065838,292.7756417
2013/9/20,1709.910034,275.2060154,292.7756417
2013/9/23,1701.839966,273.9071568,292.7756417
2013/9/24,1697.420044,273.1957807,292.7756417
2013/9/25,1692.77002,272.4473703,292.7756417
2013/9/26,1698.670044,273.3969653,292.7756417
2013/9/27,1691.75,272.2832004,292.7756417
2013/9/30,1681.550049,270.6415422,292.7756417
2013/10/1,1695,272.8062803,292.7756417
2013/10/2,1693.869995,272.6244087,292.7756417
2013/10/3,1678.660034,270.1764011,292.7756417
2013/10/4,1690.5,272.0820159,292.7756417
2013/10/7,1676.119995,269.7675877,292.7756417
2013/10/8,1655.449951,266.4407926,292.7756417
2013/10/9,1656.400024,266.5937046,292.7756417
2013/10/10,1692.560059,272.4135775,292.7756417
2013/10/11,1703.199951,274.1260432,292.7756417
2013/10/14,1710.140015,275.2430303,292.7756417
2013/10/15,1698.060059,273.2987897,292.7756417
2013/10/16,1721.540039,277.0778374,292.7756417
2013/10/17,1733.150024,278.9464373,292.7756417
2013/10/18,1744.5,280.7731894,292.7756417
2013/10/21,1744.660034,280.7989465,292.7756417
2013/10/22,1754.670044,282.4100342,292.7756417
2013/10/23,1746.380005,281.0757718,292.7756417
2013/10/24,1752.069946,281.9915545,292.7756417
2013/10/25,1759.77002,283.2308634,292.7756417
2013/10/28,1762.109985,283.6074752,292.7756417
2013/10/29,1771.949951,285.1911947,292.7756417
2013/10/30,1763.310059,283.8006243,292.7756417
2013/10/31,1756.540039,282.7110055,292.7756417
2013/11/1,1761.640015,283.5318347,293.6256928
2013/11/4,1767.930054,284.5442017,294.6741006
2013/11/5,1762.969971,283.745888,293.8473665
2013/11/6,1770.48999,284.9562174,295.1007842
2013/11/7,1747.150024,281.1997046,291.2105378
2013/11/8,1770.609985,284.9755303,295.1207847
2013/11/11,1771.890015,285.1815482,295.3341368
2013/11/12,1767.689941,284.5055561,294.6340792
2013/11/13,1782,286.8087266,297.0192435
2013/11/14,1790.619995,288.1960946,298.4560024
2013/11/15,1798.180054,289.4128684,299.7160939
2013/11/18,1791.530029,288.3425624,298.6076846
2013/11/19,1787.869995,287.7534885,297.9976394
2013/11/20,1781.369995,286.7073287,296.9142359
2013/11/21,1795.849976,289.0378478,299.3277224
2013/11/22,1804.76001,290.4718969,300.8128243
2013/11/25,1802.47998,290.1049314,300.4327947
2013/11/26,1802.75,290.1483905,300.4778009
2013/11/27,1807.22998,290.8694328,301.2245126
2013/11/29,1805.810059,290.6408998,300.9878438
2013/12/2,1800.900024,289.8506412,300.1694516
2013/12/3,1795.150024,288.9251921,299.2110562
2013/12/4,1792.810059,288.5485802,298.8210368
2013/12/5,1785.030029,287.2964026,297.5242811
2013/12/6,1805.089966,290.5250025,300.8678205
2013/12/9,1808.369995,291.0529155,301.4145275
2013/12/10,1802.619995,290.1274665,300.456132
2013/12/11,1782.219971,286.8441304,297.0559077
2013/12/12,1775.5,285.7625668,295.93584
2013/12/13,1775.319946,285.7335875,295.905829
2013/12/16,1786.540039,287.5394352,297.7759657
2013/12/17,1781,286.6477789,296.8525661
2013/12/18,1810.650024,291.4198808,301.7945569
2013/12/19,1809.599976,291.2508781,301.6195376
2013/12/20,1818.319946,292.6543368,303.0729601
2013/12/23,1827.98999,294.2107078,304.6847385
2013/12/24,1833.319946,295.0685517,305.573122
2013/12/26,1842.02002,296.4688082,307.0232283
2013/12/27,1841.400024,296.3690213,306.919889
2013/12/30,1841.069946,296.315896,306.8648724
2013/12/31,1848.359985,297.4892107,308.0799576
2014/1/2,1831.97998,294.8528873,305.3497799
2014/1/3,1831.369995,294.7547116,305.2481092
2014/1/6,1826.77002,294.0143564,304.481397
2014/1/7,1837.880005,295.8024825,306.3331811
2014/1/8,1837.48999,295.7397105,306.2681744
2014/1/9,1838.130005,295.8427194,306.3748505
2014/1/10,1842.369995,296.5251359,307.0815613
2014/1/13,1819.199951,292.7959716,303.2196371
2014/1/14,1838.880005,295.9634302,306.4998586
2014/1/15,1848.380005,297.4924329,308.0832945
2014/1/16,1845.890015,297.0916749,307.6682693
2014/1/17,1838.699951,295.9344509,306.4698476
2014/1/21,1843.800049,296.7552997,307.3199191
2014/1/22,1844.859985,296.9258939,307.4965865
2014/1/23,1828.459961,294.2863485,304.7630721
2014/1/24,1790.290039,288.1429889,298.4010062
2014/1/27,1781.560059,286.7379191,296.9459153
2014/1/28,1792.5,288.498677,298.7693569
2014/1/29,1774.199951,285.553327,295.7191511
2014/1/30,1794.189941,288.770669,299.051032
2014/1/31,1782.589966,286.9036802,297.1175776
2014/2/3,1741.890015,280.3531184,290.3338129
2014/2/4,1755.199951,282.4953214,292.5522793
2014/2/5,1751.640015,281.9223581,291.9589182
2014/2/6,1773.430054,285.4294138,295.5908266
2014/2/7,1797.02002,289.2261636,299.5227424
2014/2/10,1799.839966,289.6800273,299.9927638
2014/2/11,1819.75,292.8845007,303.3113178
2014/2/12,1819.26001,292.8056379,303.2296475
2014/2/13,1829.829956,294.506846,304.9914194
2014/2/14,1838.630005,295.9231932,306.4581892
2014/2/18,1840.76001,296.2660126,306.8132131
2014/2/19,1828.75,294.3330296,304.811415
2014/2/20,1839.780029,296.1082869,306.6498723
2014/2/21,1836.25,295.540137,306.061496
2014/2/24,1847.609985,297.3685,307.9549495
2014/2/25,1845.119995,296.9677419,307.5399243
2014/2/26,1845.160034,296.9741861,307.5465979
2014/2/27,1854.290039,298.443639,309.068364
2014/2/28,1859.449951,299.2741148,309.9284051
2014/3/3,1845.72998,297.0659176,307.6415951
2014/3/4,1873.910034,301.6014313,312.338575
2014/3/5,1873.810059,301.5853405,312.3219115
2014/3/6,1877.030029,302.1035872,312.8586079
2014/3/7,1878.040039,302.2661459,313.0269538
2014/3/10,1877.170044,302.1261223,312.8819452
2014/3/11,1867.630005,300.5906753,311.2918357
2014/3/12,1868.199951,300.6824068,311.3868329
2014/3/13,1846.339966,297.1640934,307.743266
2014/3/14,1841.130005,296.3255624,306.8748829
2014/3/17,1858.829956,299.1743281,309.8250659
2014/3/18,1872.25,301.3342527,312.0618848
2014/3/19,1860.77002,299.4865768,310.1484308
2014/3/20,1872.01001,301.2956269,312.0218839
2014/3/21,1866.52002,300.4120258,311.1068262
2014/3/24,1857.439941,298.9506084,309.5933817
2014/3/25,1865.619995,300.2671689,310.9568124
2014/3/26,1852.560059,298.1652028,308.7800153
2014/3/27,1849.040039,297.5986638,308.1933073
2014/3/28,1857.619995,298.9795877,309.6233926
2014/3/31,1872.339966,301.3487325,312.0768801
2014/4/1,1885.52002,303.4700313,314.2736981
2014/4/2,1890.900024,304.3359304,315.1704235
2014/4/3,1888.77002,303.9931112,314.8153998
2014/4/4,1865.089966,300.181862,310.8684685
2014/4/7,1845.040039,296.9548732,307.5265974
2014/4/8,1851.959961,298.0686184,308.6799925
2014/4/9,1872.180054,301.3229951,312.0502264
2014/4/10,1833.079956,295.0299259,305.5331211
2014/4/11,1815.689941,292.2310437,302.6345975
2014/4/14,1830.609985,294.6323898,305.1214326
2014/4/15,1842.97998,296.6233115,307.183232
2014/4/16,1862.310059,299.7344425,310.4051206
2014/4/17,1864.849976,300.1432362,310.8284675
2014/4/21,1871.890015,301.276314,312.0018834
2014/4/22,1879.550049,302.5091785,313.2786384
2014/4/23,1875.390015,301.8396308,312.5852545
2014/4/24,1878.609985,302.3578774,313.121951
2014/4/25,1863.400024,299.9098698,310.5867932
2014/4/28,1869.430054,300.880389,311.5918633
2014/4/29,1878.329956,302.3128074,313.0752764
2014/4/30,1883.949951,303.2173324,314.012003
2014/5/1,1883.680054,303.1738931,314.012003
2014/5/2,1881.140015,302.7650798,314.012003
2014/5/5,1884.660034,303.3316186,314.012003
2014/5/6,1867.719971,300.6051551,314.012003
2014/5/7,1878.209961,302.2934945,314.012003
2014/5/8,1875.630005,301.8782566,314.012003
2014/5/9,1878.47998,302.3369534,314.012003
2014/5/12,1896.650024,305.2613794,314.012003
2014/5/13,1897.449951,305.3901258,314.012003
2014/5/14,1888.530029,303.9544852,314.012003
2014/5/15,1870.849976,301.1089221,314.012003
2014/5/16,1877.859985,302.2371667,314.012003
2014/5/19,1885.079956,303.3992041,314.012003
2014/5/20,1872.829956,301.4275953,314.012003
2014/5/21,1888.030029,303.8740114,314.012003
2014/5/22,1892.48999,304.5918317,314.012003
2014/5/23,1900.530029,305.8858571,314.012003
2014/5/27,1911.910034,307.7174423,314.012003
2014/5/28,1909.780029,307.374623,314.012003
2014/5/29,1920.030029,309.0243365,314.012003
2014/5/30,1923.569946,309.5940778,314.012003
2014/6/2,1924.969971,309.8194086,314.012003
2014/6/3,1924.23999,309.7019198,314.012003
2014/6/4,1927.880005,310.2877717,314.012003
2014/6/5,1940.459961,312.3124862,314.012003
2014/6/6,1949.439941,313.7577929,314.012003
2014/6/9,1951.27002,314.0523399,314.012003
2014/6/10,1950.790039,313.975088,314.012003
2014/6/11,1943.890015,312.8645453,314.012003
2014/6/12,1930.109985,310.6466818,314.012003
2014/6/13,1936.160034,311.620423,314.012003
2014/6/16,1937.780029,311.8811574,314.012003
2014/6/17,1941.98999,312.5587408,314.012003
2014/6/18,1956.97998,314.9713445,314.012003
2014/6/19,1959.47998,315.3737137,314.012003
2014/6/20,1962.869995,315.9193287,314.012003
2014/6/23,1962.609985,315.8774807,314.012003
2014/6/24,1949.97998,313.8447109,314.012003
2014/6/25,1959.530029,315.381769,314.012003
2014/6/26,1957.219971,315.0099705,314.012003
2014/6/27,1960.959961,315.6119132,314.012003
2014/6/30,1960.22998,315.4944244,314.012003
2014/7/1,1973.319946,317.6012238,314.012003
2014/7/2,1974.619995,317.8104637,314.012003
2014/7/3,1985.439941,319.5519086,314.012003
2014/7/7,1977.650024,318.2981397,314.012003
2014/7/8,1963.709961,316.0545192,314.012003
2014/7/9,1972.829956,317.5223611,314.012003
2014/7/10,1964.680054,316.2106534,314.012003
2014/7/11,1967.569946,316.6757748,314.012003
2014/7/14,1977.099976,318.2096108,314.012003
2014/7/15,1973.280029,317.5947993,314.012003
2014/7/16,1981.569946,318.929042,314.012003
2014/7/17,1958.119995,315.1548273,314.012003
2014/7/18,1978.219971,318.3898714,314.012003
2014/7/21,1973.630005,317.6511271,314.012003
2014/7/22,1983.530029,319.2445128,314.012003
2014/7/23,1987.01001,319.8046075,314.012003
2014/7/24,1987.97998,319.9607219,314.012003
2014/7/25,1978.339966,318.4091843,314.012003
2014/7/28,1978.910034,318.5009354,314.012003
2014/7/29,1969.949951,317.058831,314.012003
2014/7/30,1970.069946,317.0781439,314.012003
2014/7/31,1930.670044,310.736822,314.012003
2014/8/1,1925.150024,309.8483877,314.012003
2014/8/4,1938.98999,312.0758978,314.012003
2014/8/5,1920.209961,309.0532961,314.012003
2014/8/6,1920.23999,309.0581292,314.012003
2014/8/7,1909.569946,307.3408106,314.012003
2014/8/8,1931.589966,310.8848813,314.012003
2014/8/11,1936.920044,311.7427448,314.012003
2014/8/12,1933.75,311.2325337,314.012003
2014/8/13,1946.719971,313.3200201,314.012003
2014/8/14,1955.180054,314.6816507,314.012003
2014/8/15,1955.060059,314.6623378,314.012003
2014/8/18,1971.73999,317.3469336,314.012003
