Date, Open, High, Low, Close
02/01/00, 1710.52, 1712.84, 1681.24, 1697.15
01/31/00, 1699.68, 1721.96, 1691.18, 1707.96
01/28/00, 1692.26, 1714.27, 1692.26, 1702.61
01/27/00, 1666.68, 1687.11, 1665.70, 1685.90
01/26/00, 1638.28, 1664.43, 1638.28, 1664.09
01/25/00, 1642.60, 1653.39, 1627.06, 1632.57
01/24/00, 1627.94, 1647.96, 1626.56, 1647.96
01/21/00, 1634.08, 1636.33, 1615.85, 1627.14
01/20/00, 1631.68, 1645.81, 1625.16, 1633.11
01/19/00, 1661.53, 1661.53, 1627.50, 1631.28
01/18/00, 1681.86, 1681.86, 1664.21, 1665.84
01/17/00, 1655.18, 1685.97, 1655.18, 1681.97
01/14/00, 1664.25, 1677.12, 1635.47, 1648.24
01/13/00, 1653.11, 1658.66, 1650.67, 1657.97
01/12/00, 1673.10, 1673.10, 1656.24, 1656.92
01/11/00, 1607.12, 1679.71, 1607.12, 1678.82
01/07/00, 1607.33, 1609.22, 1585.80, 1599.01
01/06/00, 1654.14, 1657.77, 1609.30, 1609.59
01/05/00, 1709.57, 1709.57, 1612.91, 1651.84
01/04/00, 1726.21, 1744.16, 1710.34, 1717.47
12/30/99, 1713.24, 1722.41, 1707.47, 1722.20
12/29/99, 1705.92, 1721.67, 1700.18, 1712.27
12/28/99, 1657.96, 1708.10, 1657.81, 1701.01
12/27/99, 1670.85, 1670.89, 1652.87, 1657.88
12/24/99, 1657.03, 1683.45, 1657.03, 1670.65
12/22/99, 1624.80, 1651.30, 1624.80, 1651.30
12/21/99, 1620.74, 1621.21, 1602.76, 1618.36
12/20/99, 1636.50, 1647.04, 1618.73, 1622.49
12/17/99, 1621.51, 1638.77, 1621.51, 1633.48
12/16/99, 1614.08, 1625.63, 1612.25, 1618.22
12/15/99, 1604.81, 1624.87, 1596.31, 1612.95
12/14/99, 1615.60, 1615.60, 1598.21, 1605.46
12/13/99, 1624.29, 1624.29, 1614.36, 1615.51
12/10/99, 1611.83, 1625.26, 1611.28, 1623.87
12/09/99, 1620.51, 1620.51, 1594.80, 1611.75
12/08/99, 1630.15, 1630.15, 1615.67, 1621.07
12/07/99, 1634.98, 1644.60, 1627.42, 1632.14
12/06/99, 1615.81, 1644.85, 1615.81, 1632.80
12/03/99, 1606.80, 1624.51, 1603.89, 1611.25
12/02/99, 1614.94, 1626.32, 1583.10, 1601.93
12/01/99, 1638.56, 1641.76, 1611.30, 1611.31
11/30/99, 1683.92, 1684.61, 1638.78, 1641.53
11/29/99, 1668.28, 1686.94, 1666.84, 1686.20
11/26/99, 1654.85, 1672.36, 1648.54, 1670.34
11/25/99, 1672.28, 1690.96, 1645.07, 1648.91
11/24/99, 1660.82, 1684.59, 1649.88, 1668.35
11/22/99, 1646.25, 1665.06, 1646.25, 1661.97
11/19/99, 1628.50, 1649.33, 1628.50, 1642.67
11/18/99, 1592.74, 1628.25, 1591.36, 1622.05
11/17/99, 1584.49, 1610.05, 1571.90, 1591.53
11/16/99, 1586.26, 1591.73, 1566.96, 1580.39
11/15/99, 1595.31, 1614.62, 1589.16, 1589.16
11/12/99, 1584.77, 1596.88, 1584.11, 1592.19
11/11/99, 1594.83, 1605.61, 1581.32, 1582.52
11/10/99, 1570.34, 1593.93, 1569.50, 1593.93
11/09/99, 1573.72, 1587.58, 1572.31, 1572.40
11/08/99, 1598.00, 1604.24, 1573.64, 1573.74
11/05/99, 1596.98, 1598.51, 1583.20, 1596.85
11/04/99, 1575.00, 1598.40, 1575.00, 1596.21
11/02/99, 1561.44, 1570.99, 1558.96, 1570.81
11/01/99, 1566.61, 1571.06, 1562.31, 1562.49
10/29/99, 1534.05, 1566.30, 1534.05, 1563.89
10/28/99, 1527.68, 1533.88, 1526.16, 1527.10
10/27/99, 1542.34, 1542.34, 1522.00, 1523.38
10/26/99, 1534.65, 1548.11, 1529.06, 1543.09
10/25/99, 1519.78, 1543.27, 1519.78, 1534.27
10/22/99, 1506.00, 1517.56, 1506.00, 1513.93
10/21/99, 1511.37, 1517.25, 1500.23, 1503.94
10/20/99, 1478.28, 1507.79, 1478.28, 1507.31
10/19/99, 1464.41, 1474.23, 1463.60, 1471.80
10/18/99, 1504.18, 1504.18, 1453.67, 1460.23
10/15/99, 1537.37, 1537.37, 1505.49, 1510.26
10/14/99, 1528.43, 1546.55, 1528.14, 1536.74
10/13/99, 1540.03, 1540.03, 1524.37, 1526.96
10/12/99, 1535.25, 1548.19, 1535.25, 1542.80
10/08/99, 1528.39, 1532.22, 1516.46, 1530.83
10/07/99, 1518.57, 1530.71, 1518.57, 1525.04
10/06/99, 1512.47, 1515.42, 1503.78, 1512.53
10/05/99, 1518.51, 1528.64, 1510.06, 1510.06
10/04/99, 1516.48, 1524.71, 1513.51, 1515.98
10/01/99, 1506.33, 1522.26, 1499.60, 1515.08
09/30/99, 1462.65, 1510.62, 1462.65, 1506.83
09/29/99, 1470.60, 1470.78, 1443.64, 1458.11
09/28/99, 1433.98, 1470.48, 1433.98, 1469.29
09/27/99, 1432.16, 1448.33, 1429.38, 1429.38
09/24/99, 1474.34, 1474.34, 1411.81, 1430.42
09/22/99, 1522.38, 1522.38, 1476.67, 1479.28
09/21/99, 1518.79, 1529.33, 1513.28, 1529.33
09/20/99, 1504.95, 1522.66, 1504.95, 1519.28
09/17/99, 1494.87, 1501.27, 1478.14, 1501.27
09/16/99, 1518.21, 1518.21, 1474.06, 1495.78
09/14/99, 1533.33, 1533.73, 1509.88, 1524.79
09/13/99, 1518.28, 1539.77, 1518.28, 1535.23
09/10/99, 1507.75, 1516.87, 1505.79, 1514.86
09/09/99, 1506.48, 1517.44, 1506.48, 1507.62
09/08/99, 1504.62, 1504.62, 1493.71, 1502.57
09/07/99, 1512.71, 1514.36, 1499.87, 1504.62
09/06/99, 1501.16, 1514.92, 1501.16, 1512.08
09/03/99, 1495.78, 1500.19, 1493.13, 1497.00
09/02/99, 1498.22, 1505.65, 1491.58, 1496.99
09/01/99, 1461.43, 1496.25, 1461.43, 1496.24
08/31/99, 1497.01, 1497.01, 1457.02, 1457.02
08/30/99, 1480.72, 1497.94, 1480.72, 1497.94
08/27/99, 1484.24, 1494.19, 1478.38, 1478.38
08/26/99, 1496.58, 1501.83, 1481.08, 1481.08
08/25/99, 1504.81, 1506.17, 1488.14, 1494.80
08/24/99, 1520.09, 1529.64, 1507.07, 1507.07
08/23/99, 1502.64, 1529.80, 1502.64, 1518.72
08/20/99, 1478.69, 1499.07, 1478.47, 1498.94
08/19/99, 1474.77, 1475.41, 1461.79, 1475.35
08/18/99, 1476.16, 1490.49, 1473.57, 1478.43
08/17/99, 1472.07, 1475.47, 1467.54, 1474.14
08/16/99, 1447.33, 1472.24, 1447.33, 1468.51
08/13/99, 1438.61, 1444.65, 1432.48, 1442.49
08/12/99, 1425.47, 1438.59, 1425.47, 1438.44
08/11/99, 1422.25, 1429.29, 1415.39, 1420.64
08/10/99, 1424.31, 1424.85, 1415.86, 1424.25
08/09/99, 1419.40, 1429.26, 1416.93, 1424.53
08/06/99, 1430.75, 1430.75, 1415.44, 1420.68
08/05/99, 1456.02, 1456.02, 1427.73, 1431.02
08/04/99, 1479.42, 1479.42, 1458.94, 1459.67
08/03/99, 1470.01, 1481.99, 1462.28, 1481.99
08/02/99, 1475.43, 1475.43, 1464.31, 1468.62
07/30/99, 1467.72, 1478.93, 1461.66, 1478.93
07/29/99, 1453.29, 1471.29, 1453.29, 1467.73
07/28/99, 1438.43, 1454.85, 1438.43, 1450.33
07/27/99, 1436.71, 1446.18, 1431.19, 1434.11
07/26/99, 1437.87, 1446.75, 1436.32, 1436.32
07/23/99, 1452.68, 1452.68, 1431.63, 1436.49
07/22/99, 1497.80, 1497.80, 1454.67, 1459.02
07/21/99, 1510.91, 1510.91, 1491.68, 1500.11
07/19/99, 1506.22, 1516.89, 1503.39, 1516.00
07/16/99, 1514.10, 1529.82, 1506.94, 1507.02
07/15/99, 1500.36, 1511.81, 1499.67, 1511.73
07/14/99, 1484.76, 1500.60, 1484.76, 1497.07
07/13/99, 1484.03, 1492.04, 1483.65, 1483.69
07/12/99, 1465.65, 1486.08, 1464.14, 1484.11
07/09/99, 1468.08, 1468.08, 1453.21, 1464.40
07/08/99, 1478.10, 1479.94, 1468.30, 1469.09
07/07/99, 1479.95, 1484.65, 1472.26, 1477.02
07/06/99, 1487.35, 1490.18, 1472.40, 1478.72
07/05/99, 1464.16, 1490.96, 1464.16, 1486.58
07/02/99, 1452.25, 1462.60, 1450.39, 1460.16
07/01/99, 1420.22, 1448.01, 1420.22, 1447.41
06/30/99, 1430.22, 1440.81, 1416.18, 1416.20
06/29/99, 1420.74, 1430.56, 1420.74, 1425.24
06/28/99, 1411.59, 1418.33, 1411.56, 1417.46
06/25/99, 1410.51, 1418.71, 1403.80, 1409.41
06/24/99, 1410.35, 1416.06, 1405.02, 1411.13
06/23/99, 1422.53, 1423.40, 1409.18, 1409.18
06/22/99, 1421.42, 1426.02, 1415.63, 1425.64
06/21/99, 1399.86, 1419.05, 1399.86, 1419.05
06/18/99, 1402.42, 1411.36, 1396.29, 1396.29
06/17/99, 1387.62, 1401.30, 1387.62, 1399.17
06/16/99, 1387.16, 1390.36, 1380.40, 1383.17
06/15/99, 1383.54, 1387.37, 1370.24, 1385.07
06/14/99, 1381.61, 1391.79, 1381.08, 1381.27
06/11/99, 1367.89, 1391.83, 1367.89, 1380.68
06/10/99, 1344.25, 1369.32, 1344.25, 1367.61
06/09/99, 1336.81, 1348.56, 1334.30, 1342.51
06/08/99, 1330.80, 1339.14, 1330.23, 1339.14
06/07/99, 1317.18, 1334.07, 1317.18, 1328.65
06/04/99, 1318.34, 1321.28, 1310.03, 1316.53
06/03/99, 1326.37, 1327.00, 1311.18, 1317.69
06/02/99, 1319.71, 1329.09, 1319.71, 1326.77
06/01/99, 1297.21, 1317.48, 1294.20, 1317.48
05/31/99, 1293.54, 1300.05, 1291.93, 1297.19
05/28/99, 1296.60, 1296.60, 1284.83, 1292.07
05/27/99, 1307.85, 1311.87, 1293.73, 1302.17
05/26/99, 1305.69, 1310.02, 1297.21, 1303.32
05/25/99, 1313.28, 1313.28, 1304.38, 1308.68
05/24/99, 1309.37, 1317.56, 1306.43, 1317.51
05/21/99, 1303.52, 1309.67, 1302.27, 1309.67
05/20/99, 1301.54, 1307.72, 1288.52, 1301.87
05/19/99, 1321.93, 1321.93, 1295.78, 1300.61
05/18/99, 1323.40, 1334.69, 1319.07, 1324.15
05/17/99, 1343.09, 1343.09, 1320.32, 1322.43
05/14/99, 1353.32, 1356.00, 1346.20, 1347.45
05/13/99, 1361.41, 1361.41, 1348.08, 1351.97
05/12/99, 1357.17, 1370.27, 1357.04, 1361.15
05/11/99, 1373.89, 1373.89, 1355.82, 1355.82
05/10/99, 1371.18, 1377.07, 1369.12, 1373.86
05/07/99, 1382.07, 1384.25, 1365.73, 1368.42
05/06/99, 1340.56, 1381.12, 1340.56, 1381.12
04/30/99, 1350.20, 1352.96, 1337.12, 1337.12
04/28/99, 1353.33, 1363.15, 1347.64, 1347.64
04/27/99, 1349.44, 1354.20, 1346.34, 1350.42
04/26/99, 1336.30, 1352.21, 1336.30, 1343.84
04/23/99, 1318.48, 1335.73, 1318.48, 1335.47
04/22/99, 1315.27, 1319.62, 1308.19, 1314.44
04/21/99, 1330.31, 1330.83, 1307.95, 1311.76
04/20/99, 1327.88, 1329.53, 1319.62, 1328.90
04/19/99, 1344.54, 1345.62, 1326.55, 1332.69
04/16/99, 1340.37, 1354.15, 1340.37, 1343.03
04/15/99, 1341.75, 1345.41, 1331.54, 1337.93
04/14/99, 1331.56, 1343.44, 1317.56, 1343.35
04/13/99, 1323.70, 1341.40, 1323.70, 1331.74
04/12/99, 1340.36, 1340.36, 1316.20, 1316.20
04/09/99, 1350.98, 1357.18, 1340.96, 1342.91
04/08/99, 1325.50, 1345.16, 1322.01, 1345.07
04/07/99, 1318.89, 1324.64, 1312.45, 1324.64
04/06/99, 1308.66, 1322.61, 1286.24, 1322.61
04/05/99, 1307.50, 1323.54, 1302.02, 1307.17
04/02/99, 1304.76, 1313.69, 1302.16, 1304.17
04/01/99, 1269.52, 1311.42, 1269.52, 1300.44
03/31/99, 1270.13, 1278.24, 1259.08, 1267.22
03/30/99, 1275.90, 1283.63, 1263.91, 1269.24
03/29/99, 1267.68, 1276.86, 1267.68, 1268.67
03/26/99, 1258.88, 1275.68, 1255.99, 1267.78
03/25/99, 1238.79, 1258.69, 1238.79, 1255.93
03/24/99, 1259.45, 1259.45, 1233.59, 1233.59
03/23/99, 1273.07, 1283.96, 1259.75, 1263.71
03/19/99, 1237.24, 1272.47, 1237.24, 1269.76
03/18/99, 1259.81, 1272.88, 1231.24, 1231.24
03/17/99, 1242.81, 1260.09, 1237.71, 1260.09
03/16/99, 1209.84, 1240.89, 1206.33, 1240.89
03/15/99, 1196.45, 1211.34, 1190.47, 1211.18
03/12/99, 1201.50, 1209.51, 1191.79, 1195.61
03/11/99, 1189.95, 1207.12, 1187.69, 1196.18
03/10/99, 1165.72, 1187.47, 1165.72, 1187.47
03/09/99, 1151.40, 1162.51, 1151.30, 1162.51
03/08/99, 1149.52, 1163.58, 1147.75, 1147.75
03/05/99, 1109.05, 1146.72, 1109.05, 1146.72
03/04/99, 1102.46, 1107.44, 1102.02, 1105.11
03/03/99, 1091.91, 1099.81, 1088.32, 1099.81
03/02/99, 1109.80, 1111.84, 1090.01, 1092.08
03/01/99, 1120.89, 1123.01, 1107.81, 1107.81
02/26/99, 1124.12, 1126.96, 1119.84, 1120.03
02/25/99, 1120.30, 1124.56, 1119.03, 1124.13
02/24/99, 1118.06, 1124.50, 1117.23, 1120.29
02/23/99, 1110.59, 1119.19, 1110.59, 1117.77
02/22/99, 1098.10, 1109.69, 1097.34, 1108.91
02/19/99, 1094.89, 1098.44, 1091.17, 1094.50
02/18/99, 1096.50, 1096.69, 1090.68, 1095.27
02/17/99, 1105.13, 1110.44, 1096.79, 1097.08
02/16/99, 1096.58, 1108.13, 1096.58, 1101.68
02/15/99, 1091.36, 1095.13, 1090.61, 1095.02
02/12/99, 1084.40, 1090.93, 1084.40, 1089.53
02/10/99, 1080.40, 1083.09, 1075.87, 1083.09
02/09/99, 1091.80, 1092.52, 1083.63, 1083.65
02/08/99, 1083.81, 1090.84, 1078.15, 1090.63
02/05/99, 1087.66, 1087.66, 1077.11, 1084.64
02/04/99, 1096.55, 1100.33, 1084.36, 1090.77
02/03/99, 1106.59, 1106.59, 1095.86, 1097.15
02/02/99, 1119.61, 1120.07, 1110.81, 1113.73
02/01/99, 1127.72, 1131.71, 1114.68, 1119.37
01/29/99, 1115.79, 1128.38, 1115.79, 1125.26
01/28/99, 1117.40, 1122.02, 1109.87, 1110.22
01/27/99, 1112.73, 1118.94, 1109.49, 1115.37
01/26/99, 1101.76, 1115.99, 1101.76, 1109.88
01/25/99, 1096.04, 1099.23, 1091.22, 1098.71
01/22/99, 1104.74, 1112.00, 1097.04, 1097.29
01/21/99, 1091.20, 1106.34, 1089.61, 1104.92
01/20/99, 1076.19, 1090.07, 1072.20, 1090.07
01/19/99, 1077.81, 1079.55, 1072.11, 1074.80
01/18/99, 1071.69, 1081.49, 1071.69, 1075.79
01/14/99, 1055.28, 1069.94, 1054.70, 1069.94
01/13/99, 1056.50, 1060.43, 1053.95, 1057.08
01/12/99, 1054.36, 1065.17, 1049.40, 1055.93
01/11/99, 1055.71, 1060.56, 1050.03, 1057.34
01/08/99, 1067.64, 1067.64, 1055.09, 1058.40
01/07/99, 1066.46, 1084.80, 1066.46, 1069.60
01/06/99, 1050.35, 1058.76, 1046.02, 1058.76
01/05/99, 1065.95, 1065.95, 1042.48, 1048.33
01/04/99, 1083.17, 1083.17, 1064.92, 1064.92
12/30/98, 1087.26, 1090.65, 1085.98, 1086.99
12/29/98, 1083.59, 1088.83, 1079.78, 1088.83
12/28/98, 1087.32, 1087.77, 1079.39, 1079.89
12/25/98, 1077.44, 1087.34, 1077.44, 1082.96
12/24/98, 1082.35, 1082.35, 1072.32, 1074.18
12/22/98, 1101.59, 1102.63, 1078.83, 1082.46
12/21/98, 1099.38, 1099.38, 1093.22, 1099.12
12/18/98, 1095.65, 1106.38, 1095.08, 1101.70
12/17/98, 1092.20, 1092.40, 1085.01, 1092.26
12/16/98, 1094.16, 1096.60, 1090.41, 1093.39
12/15/98, 1097.89, 1097.89, 1085.80, 1089.27
12/14/98, 1113.17, 1113.17, 1100.31, 1100.31
12/11/98, 1137.65, 1137.96, 1116.78, 1118.16
12/10/98, 1139.68, 1147.78, 1138.63, 1139.78
12/09/98, 1129.28, 1140.74, 1126.95, 1140.74
12/08/98, 1128.21, 1136.34, 1128.21, 1131.99
12/07/98, 1123.55, 1126.77, 1121.69, 1125.00
12/04/98, 1125.59, 1125.90, 1117.84, 1120.72
12/03/98, 1139.65, 1139.65, 1123.71, 1128.89
12/02/98, 1141.63, 1148.32, 1134.41, 1147.15
12/01/98, 1139.55, 1145.57, 1135.40, 1142.26
11/30/98, 1159.42, 1160.84, 1143.50, 1143.50
11/27/98, 1162.25, 1167.19, 1157.89, 1158.35
11/26/98, 1154.81, 1164.59, 1149.77, 1164.59
11/25/98, 1152.44, 1154.60, 1146.30, 1153.68
11/24/98, 1139.34, 1156.22, 1139.34, 1155.61
11/20/98, 1110.79, 1130.74, 1110.79, 1130.74
11/19/98, 1112.75, 1117.40, 1103.63, 1104.00
11/18/98, 1106.57, 1119.01, 1105.87, 1113.42
11/17/98, 1108.77, 1109.02, 1100.89, 1107.65
11/16/98, 1098.00, 1105.77, 1095.13, 1105.50
11/13/98, 1085.59, 1093.52, 1078.31, 1093.52
11/12/98, 1096.04, 1097.98, 1082.84, 1082.93
11/11/98, 1080.04, 1098.14, 1077.98, 1098.12
11/10/98, 1082.15, 1087.60, 1078.19, 1078.32
11/09/98, 1090.00, 1094.35, 1080.63, 1084.16
11/06/98, 1101.62, 1101.62, 1089.47, 1089.47
11/05/98, 1113.65, 1114.53, 1094.95, 1104.57
11/04/98, 1074.63, 1107.36, 1074.63, 1107.36
11/02/98, 1041.82, 1065.84, 1041.82, 1065.84
10/30/98, 1042.54, 1048.44, 1032.31, 1035.60
10/29/98, 1031.40, 1037.10, 1024.85, 1037.10
10/28/98, 1041.96, 1047.53, 1028.61, 1028.61
10/27/98, 1047.98, 1055.46, 1040.04, 1042.98
10/26/98, 1063.26, 1063.26, 1044.87, 1048.74
10/23/98, 1075.67, 1087.32, 1064.72, 1068.15
10/22/98, 1077.11, 1107.35, 1072.25, 1074.29
10/21/98, 1050.99, 1079.89, 1050.99, 1071.83
10/20/98, 1025.51, 1043.02, 1023.63, 1043.02
10/19/98, 1005.22, 1034.85, 1005.22, 1022.92
10/16/98, 988.57, 1007.47, 988.57, 1006.68
10/15/98, 987.38, 991.78, 974.35, 980.11
10/14/98, 999.17, 1007.84, 984.18, 984.18
10/13/98, 1023.02, 1023.19, 998.46, 998.98
10/12/98, 988.65, 1024.13, 988.65, 1023.34
10/09/98, 995.29, 1005.22, 976.39, 982.50
10/08/98, 1044.16, 1044.16, 1000.30, 1001.50
10/07/98, 1001.54, 1046.98, 1001.54, 1046.98
10/06/98, 994.82, 1005.58, 993.66, 996.95
10/05/98, 1013.44, 1013.46, 996.06, 996.69
10/02/98, 1011.78, 1017.86, 1000.44, 1014.02
10/01/98, 1040.83, 1044.12, 1008.91, 1015.72
09/30/98, 1065.67, 1074.97, 1043.57, 1043.57
09/29/98, 1065.48, 1066.16, 1049.43, 1062.90
09/28/98, 1050.61, 1072.76, 1048.56, 1063.52
09/25/98, 1067.91, 1067.91, 1047.32, 1049.93
09/24/98, 1057.27, 1085.00, 1057.27, 1078.01
09/22/98, 1049.90, 1057.20, 1043.07, 1050.17
09/21/98, 1066.89, 1066.89, 1047.49, 1047.79
09/18/98, 1064.72, 1073.49, 1059.25, 1073.22
09/17/98, 1088.02, 1090.02, 1064.82, 1069.06
09/16/98, 1086.30, 1092.37, 1086.26, 1087.50
09/14/98, 1075.24, 1086.25, 1070.20, 1084.16
09/11/98, 1104.14, 1104.14, 1061.83, 1071.48
09/10/98, 1118.12, 1125.32, 1106.27, 1109.91
09/09/98, 1134.02, 1138.08, 1109.79, 1116.01
09/08/98, 1129.97, 1149.09, 1129.92, 1131.01
09/07/98, 1089.37, 1132.65, 1085.16, 1132.65
09/04/98, 1105.88, 1105.88, 1093.30, 1094.47
09/03/98, 1118.74, 1119.14, 1111.11, 1113.77
09/02/98, 1112.86, 1130.32, 1112.02, 1118.76
09/01/98, 1097.96, 1110.15, 1074.60, 1110.15
08/31/98, 1090.11, 1110.99, 1087.78, 1106.49
08/28/98, 1109.01, 1109.01, 1079.11, 1086.99
08/27/98, 1141.35, 1141.35, 1115.18, 1116.97
08/26/98, 1165.12, 1165.12, 1147.21, 1147.21
08/25/98, 1163.11, 1169.70, 1162.58, 1162.58
08/24/98, 1168.95, 1168.95, 1152.82, 1158.30
08/21/98, 1174.71, 1180.59, 1170.81, 1176.51
08/20/98, 1187.16, 1187.62, 1174.68, 1181.67
08/19/98, 1172.40, 1186.50, 1172.40, 1183.71
08/18/98, 1157.09, 1170.54, 1157.09, 1166.72
08/17/98, 1169.23, 1169.23, 1143.55, 1152.03
08/14/98, 1179.56, 1180.21, 1164.19, 1168.80
08/13/98, 1181.81, 1185.95, 1175.84, 1181.71
08/12/98, 1179.29, 1186.49, 1177.98, 1180.00
08/11/98, 1202.41, 1203.03, 1182.04, 1186.88
08/10/98, 1221.65, 1221.65, 1207.09, 1207.09
08/07/98, 1228.32, 1231.97, 1222.25, 1225.30
08/06/98, 1238.63, 1241.20, 1224.81, 1227.09
08/05/98, 1233.11, 1236.90, 1225.09, 1235.78
08/04/98, 1238.99, 1241.27, 1232.97, 1234.61
08/03/98, 1256.90, 1256.90, 1243.66, 1245.24
07/31/98, 1254.69, 1262.54, 1254.69, 1262.04
07/30/98, 1244.01, 1253.25, 1244.01, 1248.19
07/29/98, 1239.98, 1248.41, 1236.71, 1240.70
07/28/98, 1236.74, 1244.65, 1232.83, 1242.22
07/27/98, 1253.64, 1254.02, 1233.81, 1233.98
07/24/98, 1245.86, 1259.98, 1243.87, 1258.01
07/23/98, 1255.61, 1257.60, 1248.48, 1249.87
07/22/98, 1270.57, 1270.57, 1257.85, 1257.85
07/21/98, 1280.84, 1283.30, 1266.02, 1277.17
07/17/98, 1282.20, 1282.20, 1275.95, 1277.95
07/16/98, 1274.47, 1283.08, 1269.04, 1280.73
07/15/98, 1273.79, 1276.79, 1265.37, 1275.31
07/14/98, 1258.56, 1266.65, 1256.33, 1266.65
07/13/98, 1235.47, 1256.44, 1222.94, 1256.44
07/10/98, 1261.94, 1262.38, 1241.49, 1241.50
07/09/98, 1267.55, 1267.55, 1258.42, 1262.28
07/08/98, 1271.95, 1274.60, 1267.77, 1268.40
07/07/98, 1258.65, 1268.80, 1258.65, 1264.81
07/06/98, 1263.78, 1265.20, 1258.45, 1258.45
07/03/98, 1263.26, 1274.80, 1254.82, 1268.36
07/02/98, 1277.31, 1290.48, 1270.43, 1270.46
07/01/98, 1232.04, 1270.75, 1230.11, 1270.75
06/30/98, 1208.20, 1230.38, 1208.20, 1230.38
06/29/98, 1194.62, 1205.81, 1193.44, 1202.22
06/26/98, 1184.59, 1191.81, 1175.99, 1190.82
06/25/98, 1182.88, 1187.44, 1181.34, 1185.53
06/24/98, 1177.52, 1183.27, 1173.78, 1180.93
06/23/98, 1187.81, 1187.81, 1175.38, 1175.42
06/22/98, 1188.76, 1193.99, 1187.31, 1187.31
06/19/98, 1194.79, 1194.79, 1181.77, 1187.27
06/18/98, 1166.02, 1202.17, 1166.02, 1198.84
06/17/98, 1161.11, 1167.00, 1154.84, 1156.84
06/16/98, 1160.98, 1166.04, 1149.51, 1156.47
06/15/98, 1174.04, 1174.04, 1164.91, 1167.21
06/12/98, 1175.33, 1179.65, 1166.61, 1177.25
06/11/98, 1195.23, 1195.23, 1175.93, 1178.81
06/10/98, 1207.54, 1207.54, 1197.35, 1198.60
06/09/98, 1197.92, 1208.68, 1196.24, 1208.68
06/08/98, 1199.12, 1201.33, 1197.29, 1198.36
06/05/98, 1207.52, 1207.52, 1198.93, 1201.94
06/04/98, 1202.99, 1212.59, 1201.75, 1207.50
06/03/98, 1211.51, 1211.86, 1201.89, 1205.33
06/02/98, 1201.39, 1212.97, 1200.09, 1212.97
06/01/98, 1221.14, 1223.36, 1196.70, 1196.70
05/29/98, 1222.82, 1229.35, 1218.84, 1221.49
05/28/98, 1219.37, 1228.03, 1218.15, 1223.73
05/27/98, 1228.18, 1228.18, 1214.29, 1222.34
05/26/98, 1226.43, 1234.09, 1226.43, 1232.22
05/25/98, 1228.85, 1229.58, 1225.09, 1226.71
05/22/98, 1235.59, 1237.10, 1228.09, 1230.19
05/21/98, 1227.74, 1240.73, 1227.74, 1232.29
05/20/98, 1222.58, 1232.54, 1222.58, 1225.62
05/19/98, 1209.92, 1221.17, 1206.61, 1219.86
05/18/98, 1208.77, 1211.38, 1198.36, 1209.17
05/15/98, 1205.88, 1214.46, 1203.15, 1206.93
05/14/98, 1205.74, 1216.42, 1205.74, 1208.11
05/13/98, 1202.24, 1206.56, 1196.35, 1206.56
05/12/98, 1207.20, 1210.61, 1202.01, 1204.86
05/11/98, 1191.11, 1203.50, 1191.11, 1202.79
05/08/98, 1188.13, 1192.01, 1186.59, 1188.18
05/07/98, 1195.48, 1195.48, 1183.23, 1189.87
05/06/98, 1216.74, 1216.74, 1195.46, 1200.66
05/01/98, 1221.96, 1221.96, 1209.66, 1217.70
04/30/98, 1206.83, 1222.98, 1206.83, 1222.98
04/28/98, 1205.55, 1209.80, 1194.91, 1200.90
04/27/98, 1235.43, 1235.43, 1213.59, 1213.82
04/24/98, 1223.23, 1245.93, 1223.23, 1238.95
04/23/98, 1215.86, 1225.38, 1211.04, 1218.66
04/22/98, 1221.70, 1221.70, 1207.68, 1215.66
04/21/98, 1217.39, 1223.53, 1209.74, 1220.22
04/20/98, 1211.19, 1214.29, 1208.04, 1212.38
04/17/98, 1214.92, 1215.63, 1197.98, 1212.44
04/16/98, 1246.05, 1247.95, 1217.34, 1217.34
04/15/98, 1245.40, 1247.86, 1241.45, 1241.45
04/14/98, 1242.41, 1248.08, 1236.97, 1242.60
04/13/98, 1244.84, 1245.61, 1240.56, 1242.91
04/10/98, 1251.34, 1255.16, 1240.87, 1251.35
04/09/98, 1247.89, 1257.57, 1236.74, 1254.74
04/08/98, 1210.41, 1246.85, 1210.41, 1242.34
04/07/98, 1196.81, 1209.91, 1191.53, 1209.89
04/06/98, 1186.73, 1200.59, 1182.40, 1198.81
04/03/98, 1192.53, 1208.11, 1181.03, 1183.90
04/02/98, 1228.64, 1228.64, 1187.35, 1189.36
04/01/98, 1247.02, 1247.02, 1230.23, 1231.53
03/31/98, 1243.62, 1251.81, 1234.32, 1251.70
03/30/98, 1264.21, 1272.61, 1239.92, 1241.27
03/27/98, 1261.04, 1269.47, 1254.74, 1258.55
03/26/98, 1238.98, 1267.31, 1238.98, 1261.59
03/25/98, 1241.20, 1251.62, 1234.00, 1236.71
03/24/98, 1246.05, 1246.05, 1235.21, 1239.01
03/23/98, 1258.06, 1264.78, 1248.02, 1250.49
03/20/98, 1245.67, 1256.43, 1238.98, 1255.06
03/19/98, 1251.88, 1255.81, 1244.91, 1249.57
03/18/98, 1270.15, 1272.14, 1248.62, 1253.09
03/17/98, 1267.29, 1272.08, 1263.31, 1269.77
03/16/98, 1276.05, 1276.05, 1262.58, 1267.80
03/13/98, 1250.86, 1278.71, 1250.03, 1276.20
03/12/98, 1259.33, 1259.33, 1249.71, 1249.71
